,experiment_type,variant,train_sites,test_site,model,n_train,n_test,n_features_used,features_used,best_params,results_path,roc_auc,pr_auc,brier_score,accuracy,f1,precision,recall,specificity,prevalence,ece,mce,roc_auc_ci_lower,roc_auc_ci_upper,pr_auc_ci_lower,pr_auc_ci_upper,brier_score_ci_lower,brier_score_ci_upper,accuracy_ci_lower,accuracy_ci_upper,ece_ci_lower,ece_ci_upper,cfs_full_auc,cfs_cfs_auc,cfs_auc_drop,cfs_relative_drop_pct,internal_auc,auc_delta
0,external_kaggle_uci,cfs,cleveland,kaggle,lgbm,303.0,68726,3,"['age', 'sex', 'sys_bp']","{'num_leaves': 15, 'max_depth': 3, 'learning_rate': 0.01}",outputs\runs\20260301T225358_93bf3a3395d35eb1\external_kaggle_uci\cfs\cleveland__to__kaggle\lgbm\results.json,0.6348076147591171,0.6035930838518487,0.2801805136481167,0.582268719261997,0.4421862552703674,0.6513451631368059,0.33470600347089446,0.8246134354573987,0.49467450455431716,0.1809175505776853,0.5822001504104197,0.6306151612967563,0.6388886804125001,0.5980067423436176,0.6093232938427022,0.27825817543792913,0.2819966028337348,0.5785292320228153,0.5863083112650235,0.17723862325466624,0.18442781778143513,,,,,0.7971238419064719,-0.16231622714735483
1,external_kaggle_uci,cfs,cleveland,kaggle,lr,303.0,68726,3,"['age', 'sex', 'sys_bp']",{'C': 0.1},outputs\runs\20260301T225358_93bf3a3395d35eb1\external_kaggle_uci\cfs\cleveland__to__kaggle\lr\results.json,0.6381552609720769,0.6188310747248228,0.2650077956317439,0.5555393882955505,0.3693273320394764,0.6195192907113666,0.26308203665029267,0.8418324743010165,0.49467450455431716,0.16016698184635314,0.2654365959511805,0.6339164126381505,0.6421757558735185,0.6131829976489207,0.6242751244935334,0.2634977958575663,0.2665489101443946,0.5518788377033437,0.5592865145650846,0.15658660839167737,0.1638965746138018,,,,,0.7851634457410952,-0.14700818476901834
2,external_kaggle_uci,cfs,cleveland,kaggle,rf,303.0,68726,3,"['age', 'sex', 'sys_bp']","{'max_depth': 5, 'min_samples_leaf': 10}",outputs\runs\20260301T225358_93bf3a3395d35eb1\external_kaggle_uci\cfs\cleveland__to__kaggle\rf\results.json,0.6451144348236013,0.607542400693177,0.2539350353926415,0.5972266682187236,0.48639020317283604,0.658709418031963,0.3855340177074448,0.8044573699213914,0.49467450455431716,0.12995853163107457,0.4349764951965197,0.6409541673696595,0.649024973994075,0.6017692861618639,0.6135084343668193,0.2523733910319777,0.25553359090678995,0.5936617873875971,0.6010465471582808,0.1262202306585397,0.1337638472068076,,,,,0.7960059640758118,-0.1508915292522105
3,external_kaggle_uci,cfs,cleveland,kaggle,xgb,303.0,68726,3,"['age', 'sex', 'sys_bp']","{'subsample': 0.8, 'max_depth': 3, 'learning_rate': 0.01}",outputs\runs\20260301T225358_93bf3a3395d35eb1\external_kaggle_uci\cfs\cleveland__to__kaggle\xgb\results.json,0.6425863015305039,0.6081154306600334,0.2684559226036072,0.5724325582748887,0.43172368446498677,0.6301942186088527,0.3283230873312351,0.8113968153416453,0.49467450455431716,0.15625260166282467,0.3094467367208174,0.6384542487945664,0.6465508386208989,0.6025333279260173,0.6135285742419937,0.26664154455065725,0.27030753120779993,0.5688051101475424,0.5762233361464366,0.15267466571074093,0.1601124990148612,,,,,0.7962479675141004,-0.15366166598359654
4,external_kaggle_uci,cfs,cleveland+hungary+switzerland+va,kaggle,lgbm,920.0,68726,3,"['age', 'sex', 'sys_bp']","{'num_leaves': 15, 'max_depth': 3, 'learning_rate': 0.01}",outputs\runs\20260301T225358_93bf3a3395d35eb1\external_kaggle_uci\cfs\cleveland+hungary+switzerland+va__to__kaggle\lgbm\results.json,0.621915589293489,0.5950483785465599,0.26241436628347276,0.5491371533335273,0.4650207182320442,0.5629310705179116,0.3961231873400594,0.6989259696507242,0.49467450455431716,0.1599390203930966,0.4760539045317138,0.6177602503660374,0.6260443897657827,0.5891938507821943,0.6003055717293534,0.26076395771179633,0.2639323907209221,0.5455271658469866,0.5530396065535604,0.15623940235055772,0.16328798896470414,,,,,0.7971238419064719,-0.1752082526129829
5,external_kaggle_uci,cfs,cleveland+hungary+switzerland+va,kaggle,lr,920.0,68726,3,"['age', 'sex', 'sys_bp']",{'C': 10},outputs\runs\20260301T225358_93bf3a3395d35eb1\external_kaggle_uci\cfs\cleveland+hungary+switzerland+va__to__kaggle\lr\results.json,0.6033781435913419,0.5844540221106687,0.2724826856164798,0.5315310071879638,0.4028710263733818,0.5452035540384519,0.31946936494396566,0.7391229232053903,0.49467450455431716,0.17805024129091224,0.30672574934213237,0.5989777598016535,0.6075694988645344,0.5785208273783625,0.5900898725145857,0.2709168270964444,0.27398222566922237,0.5280527020341647,0.5353439746238687,0.17451568430370795,0.1814090833781126,,,,,0.7851634457410952,-0.1817853021497533
6,external_kaggle_uci,cfs,cleveland+hungary+switzerland+va,kaggle,rf,920.0,68726,3,"['age', 'sex', 'sys_bp']","{'max_depth': 5, 'min_samples_leaf': 10}",outputs\runs\20260301T225358_93bf3a3395d35eb1\external_kaggle_uci\cfs\cleveland+hungary+switzerland+va__to__kaggle\rf\results.json,0.6347720797830227,0.6068513560678739,0.26118615981235077,0.5673835229752932,0.4346238685631703,0.6147060405572589,0.3361473071153337,0.7937458608079703,0.49467450455431716,0.14230574642629487,0.37869726462402,0.6307948425726292,0.6389582026581877,0.601199345686868,0.6124732224642799,0.25959253683409844,0.2627257164665584,0.5639848819951692,0.5711666618164887,0.1387864737075683,0.14631448192011154,,,,,0.7960059640758118,-0.16123388429278906
7,external_kaggle_uci,cfs,cleveland+hungary+switzerland+va,kaggle,xgb,920.0,68726,3,"['age', 'sex', 'sys_bp']","{'subsample': 0.8, 'max_depth': 3, 'learning_rate': 0.01}",outputs\runs\20260301T225358_93bf3a3395d35eb1\external_kaggle_uci\cfs\cleveland+hungary+switzerland+va__to__kaggle\xgb\results.json,0.6319556639092568,0.6038080114199004,0.26033058762550354,0.5524110234845618,0.46038066836242436,0.5703233657858137,0.3859752331088037,0.7153387658729016,0.49467450455431716,0.15622086382820624,0.37755040834058795,0.6278554637954786,0.6360976448268019,0.5976516021744114,0.6090825739161846,0.25869665667414665,0.2618828147649765,0.5487712074033118,0.5564124203358263,0.15268976715637098,0.1595201679661003,,,,,0.7962479675141004,-0.1642923036048436
8,external_kaggle_uci,cfs,hungary,kaggle,lgbm,294.0,68726,3,"['age', 'sex', 'sys_bp']","{'num_leaves': 15, 'max_depth': 3, 'learning_rate': 0.01}",outputs\runs\20260301T225358_93bf3a3395d35eb1\external_kaggle_uci\cfs\hungary__to__kaggle\lgbm\results.json,0.6566361922947652,0.6390145678029759,0.29224884377086113,0.564531618310392,0.2665065437968727,0.7989713445995591,0.1599258758125717,0.9606092890667741,0.49467450455431716,0.24093041846409566,0.37025731724682814,0.6527167444203131,0.660923872883475,0.6338809878139554,0.6445660733567288,0.29027572184160216,0.2942771091422764,0.5607630300032012,0.5681914413758985,0.23723789801483167,0.2446433317150486,,,,,0.7971238419064719,-0.14048764961170668
9,external_kaggle_uci,cfs,hungary,kaggle,lr,294.0,68726,3,"['age', 'sex', 'sys_bp']",{'C': 0.001},outputs\runs\20260301T225358_93bf3a3395d35eb1\external_kaggle_uci\cfs\hungary__to__kaggle\lr\results.json,0.648797571933125,0.6300794946667045,0.2667120905431792,0.5053254954456828,0.0,0.0,0.0,1.0,0.49467450455431716,0.1390730297192867,0.1390730297192867,0.6446948171800727,0.6530143749624036,0.6245156465427072,0.6353597078135748,0.2656385288941688,0.26788563201841525,0.5012222448563862,0.5089784070075372,0.13541629484742776,0.1431425684830889,,,,,0.7851634457410952,-0.13636587380797016
10,external_kaggle_uci,cfs,hungary,kaggle,rf,294.0,68726,3,"['age', 'sex', 'sys_bp']","{'max_depth': 10, 'min_samples_leaf': 10}",outputs\runs\20260301T225358_93bf3a3395d35eb1\external_kaggle_uci\cfs\hungary__to__kaggle\rf\results.json,0.6607649960472457,0.6399199096336607,0.2463083034536476,0.5433460407996974,0.3385601079076041,0.5971303248829083,0.23625614024766892,0.8439632583719658,0.49467450455431716,0.15292808756554546,0.2566661694035574,0.6570794140769362,0.6650286676533497,0.6346010042508063,0.6458489838268379,0.24494485055112905,0.24763880874936695,0.5398026220062276,0.5472317609056253,0.14933572241309936,0.1566279626365215,,,,,0.7960059640758118,-0.1352409680285661
11,external_kaggle_uci,cfs,hungary,kaggle,xgb,294.0,68726,3,"['age', 'sex', 'sys_bp']","{'subsample': 1.0, 'max_depth': 3, 'learning_rate': 0.01}",outputs\runs\20260301T225358_93bf3a3395d35eb1\external_kaggle_uci\cfs\hungary__to__kaggle\xgb\results.json,0.6076393568535472,0.5936180321953303,0.28908056020736694,0.5452667112883043,0.22185150141925203,0.7226277372262774,0.1310409742036062,0.9507616113334677,0.49467450455431716,0.21412967307201417,0.410899239262258,0.6034896097311886,0.6119932271485575,0.5881486720139751,0.5996371426281181,0.2872210264205933,0.2909565933048725,0.5412853214212962,0.5492688356662689,0.21050413442059615,0.21828921992378147,,,,,0.7962479675141004,-0.18860861066055323
12,external_kaggle_uci,cfs,kaggle,cleveland,lgbm,68726.0,303,3,"['age', 'sex', 'sys_bp']","{'num_leaves': 15, 'max_depth': 3, 'learning_rate': 0.05}",outputs\runs\20260301T225358_93bf3a3395d35eb1\external_kaggle_uci\cfs\kaggle__to__cleveland\lgbm\results.json,0.5885462361817863,0.5327197020074101,0.28008125875132345,0.5379537953795379,0.5652173913043478,0.4972677595628415,0.6546762589928058,0.43902439024390244,0.45874587458745875,0.18904639500756162,0.42016469925040945,0.52233621933853,0.6491320607462174,0.45318632562468053,0.6214818816421637,0.2528770334423893,0.31020972696140464,0.48184818481848185,0.5907590759075908,0.1468948409590326,0.247623316990164,,,,,0.9469696969696969,-0.35842346078791065
13,external_kaggle_uci,cfs,kaggle,cleveland,lr,68726.0,303,3,"['age', 'sex', 'sys_bp']",{'C': 1},outputs\runs\20260301T225358_93bf3a3395d35eb1\external_kaggle_uci\cfs\kaggle__to__cleveland\lr\results.json,0.6173012809264783,0.5710642082220911,0.2712687788211046,0.5808580858085809,0.5993690851735016,0.5337078651685393,0.6834532374100719,0.49390243902439024,0.45874587458745875,0.16166942259215136,0.34245105522045394,0.5504018468333741,0.6821455338642839,0.493333240552301,0.665086528323321,0.24482491544410478,0.3017486874398006,0.523019801980198,0.6386963696369636,0.12333935915639999,0.22470191084229046,,,,,0.9632034632034632,-0.3459021822769849
14,external_kaggle_uci,cfs,kaggle,cleveland,rf,68726.0,303,3,"['age', 'sex', 'sys_bp']","{'max_depth': 5, 'min_samples_leaf': 1}",outputs\runs\20260301T225358_93bf3a3395d35eb1\external_kaggle_uci\cfs\kaggle__to__cleveland\rf\results.json,0.5758247060887876,0.5172796123437253,0.28037867892819834,0.5214521452145214,0.5510835913312694,0.483695652173913,0.6402877697841727,0.42073170731707316,0.45874587458745875,0.18856575168869222,0.32883212528203126,0.5072983720085065,0.6382705169559137,0.4433160033062054,0.6058006029742298,0.25482190842318286,0.30709983883536185,0.46204620462046203,0.5775577557755776,0.1451610493088937,0.25148474616589567,,,,,0.9696969696969697,-0.39387226360818217
15,external_kaggle_uci,cfs,kaggle,cleveland,xgb,68726.0,303,3,"['age', 'sex', 'sys_bp']","{'subsample': 1.0, 'max_depth': 3, 'learning_rate': 0.05}",outputs\runs\20260301T225358_93bf3a3395d35eb1\external_kaggle_uci\cfs\kaggle__to__cleveland\xgb\results.json,0.5861993332163538,0.5167007453283916,0.28363218903541565,0.5346534653465347,0.5688073394495413,0.4946808510638298,0.6690647482014388,0.42073170731707316,0.45874587458745875,0.19905848245416147,0.4090953469276428,0.5198953220500616,0.6479802316835002,0.4448953835851753,0.6019558423319958,0.25531366243958475,0.31465608477592466,0.4801155115511551,0.5874587458745875,0.15668285736451448,0.2567664814744108,,,,,0.948051948051948,-0.3618526148355943
16,external_kaggle_uci,cfs,kaggle,cleveland+hungary+switzerland+va,lgbm,68726.0,920,3,"['age', 'sex', 'sys_bp']","{'num_leaves': 15, 'max_depth': 3, 'learning_rate': 0.05}",outputs\runs\20260301T225358_93bf3a3395d35eb1\external_kaggle_uci\cfs\kaggle__to__cleveland+hungary+switzerland+va\lgbm\results.json,0.5711236669391344,0.6076651734393643,0.2881938286214465,0.5521739130434783,0.5952848722986247,0.5952848722986247,0.5952848722986247,0.49878345498783455,0.5532608695652174,0.19106638748153806,0.42204481384217074,0.5350721754622386,0.6041808326558853,0.567837589455925,0.6532419130011409,0.2722109267367678,0.30455305446568515,0.5217391304347826,0.5815217391304348,0.1680724118550549,0.22457358643297454,,,,,0.7060019129603061,-0.1348782460211717
17,external_kaggle_uci,cfs,kaggle,cleveland+hungary+switzerland+va,lr,68726.0,920,3,"['age', 'sex', 'sys_bp']",{'C': 1},outputs\runs\20260301T225358_93bf3a3395d35eb1\external_kaggle_uci\cfs\kaggle__to__cleveland+hungary+switzerland+va\lr\results.json,0.6087576900463195,0.6541029542448376,0.26357056926282474,0.5815217391304348,0.624390243902439,0.6201550387596899,0.6286836935166994,0.5231143552311436,0.5532608695652174,0.13240182099576026,0.3787474943855379,0.5737169933460811,0.6422665096603374,0.6114515152584115,0.7016426725284961,0.2479571322373048,0.27945137054504304,0.5516032608695652,0.6097826086956522,0.11018334200355401,0.1664646632421436,,,,,0.7068388330942132,-0.09808114304789373
18,external_kaggle_uci,cfs,kaggle,cleveland+hungary+switzerland+va,rf,68726.0,920,3,"['age', 'sex', 'sys_bp']","{'max_depth': 5, 'min_samples_leaf': 1}",outputs\runs\20260301T225358_93bf3a3395d35eb1\external_kaggle_uci\cfs\kaggle__to__cleveland+hungary+switzerland+va\rf\results.json,0.5859970649955306,0.6307309940505574,0.27088907862269057,0.5434782608695652,0.5922330097087378,0.5854126679462572,0.5992141453831041,0.4744525547445255,0.5532608695652174,0.16727566038362363,0.29864439732115067,0.5502071964601887,0.620799569623099,0.5900019692464672,0.6805618897963954,0.2566322220526332,0.2856338250774231,0.5124728260869565,0.5744836956521738,0.14448429230928592,0.20063967526387,,,,,0.7136537541846006,-0.12765668918907003
19,external_kaggle_uci,cfs,kaggle,cleveland+hungary+switzerland+va,xgb,68726.0,920,3,"['age', 'sex', 'sys_bp']","{'subsample': 1.0, 'max_depth': 3, 'learning_rate': 0.05}",outputs\runs\20260301T225358_93bf3a3395d35eb1\external_kaggle_uci\cfs\kaggle__to__cleveland+hungary+switzerland+va\xgb\results.json,0.5904234723875353,0.6256968484557521,0.2775416672229767,0.575,0.6396313364055299,0.6024305555555556,0.6817288801571709,0.44282238442822386,0.5532608695652174,0.17529811373223428,0.43686753511428833,0.5547451959038828,0.6249410175429196,0.584855817635832,0.6697039019500498,0.26001083552837373,0.2952502377331257,0.5413043478260869,0.6082880434782607,0.15085598455822988,0.21052919177257495,,,,,0.6909971305595409,-0.10057365817200559
20,external_kaggle_uci,cfs,kaggle,hungary,lgbm,68726.0,294,3,"['age', 'sex', 'sys_bp']","{'num_leaves': 15, 'max_depth': 3, 'learning_rate': 0.05}",outputs\runs\20260301T225358_93bf3a3395d35eb1\external_kaggle_uci\cfs\kaggle__to__hungary\lgbm\results.json,0.5851314733038939,0.4641119566236328,0.298419953228101,0.5748299319727891,0.5318352059925093,0.4409937888198758,0.6698113207547169,0.5212765957446809,0.36054421768707484,0.2338096561742053,0.42114887327174094,0.5155708155416502,0.658009407573071,0.3793749954529063,0.5546216881453967,0.2658995738587729,0.3291110216818302,0.5204081632653061,0.6310374149659863,0.1902061017857474,0.29411075704798567,,,,,0.9016290726817042,-0.3164975993778103
21,external_kaggle_uci,cfs,kaggle,hungary,lr,68726.0,294,3,"['age', 'sex', 'sys_bp']",{'C': 1},outputs\runs\20260301T225358_93bf3a3395d35eb1\external_kaggle_uci\cfs\kaggle__to__hungary\lr\results.json,0.6055299076676033,0.4751138387257057,0.2710322216502618,0.5782312925170068,0.5079365079365079,0.4383561643835616,0.6037735849056604,0.5638297872340425,0.36054421768707484,0.20502947510071542,0.502046036241236,0.5426360911677007,0.6782707673446623,0.3956171371912364,0.5768487214173379,0.24105753343909378,0.2966739015115359,0.5238095238095238,0.6428571428571429,0.16437523847206562,0.2616782873084617,,,,,0.8721804511278195,-0.2666505434602162
22,external_kaggle_uci,cfs,kaggle,hungary,rf,68726.0,294,3,"['age', 'sex', 'sys_bp']","{'max_depth': 5, 'min_samples_leaf': 1}",outputs\runs\20260301T225358_93bf3a3395d35eb1\external_kaggle_uci\cfs\kaggle__to__hungary\rf\results.json,0.5982788036932959,0.4980774935832311,0.28611797098463826,0.564625850340136,0.5259259259259259,0.4329268292682927,0.6698113207547169,0.5053191489361702,0.36054421768707484,0.21837829330137598,0.41420947253138274,0.5253314885948732,0.6712523557027521,0.4116387446278262,0.6090378727694672,0.2578340253869476,0.3144408805982887,0.5102040816326531,0.6190476190476191,0.17782358348080402,0.2750548557915424,,,,,0.8834586466165414,-0.2851798429232455
23,external_kaggle_uci,cfs,kaggle,hungary,xgb,68726.0,294,3,"['age', 'sex', 'sys_bp']","{'subsample': 1.0, 'max_depth': 3, 'learning_rate': 0.05}",outputs\runs\20260301T225358_93bf3a3395d35eb1\external_kaggle_uci\cfs\kaggle__to__hungary\xgb\results.json,0.5903251706142112,0.48009414548205054,0.29721081256866455,0.5714285714285714,0.5298507462686567,0.4382716049382716,0.6698113207547169,0.5159574468085106,0.36054421768707484,0.23806864908915396,0.41207274246741743,0.5222887456277622,0.663005824938031,0.39798695571114656,0.5760885742027236,0.26471544057130814,0.32783004119992254,0.5170068027210885,0.6292517006802721,0.1959762177727863,0.2967424918815088,,,,,0.9035087719298246,-0.3131836013156134
24,external_kaggle_uci,cfs,kaggle,switzerland,lgbm,68726.0,123,3,"['age', 'sex', 'sys_bp']","{'num_leaves': 15, 'max_depth': 3, 'learning_rate': 0.05}",outputs\runs\20260301T225358_93bf3a3395d35eb1\external_kaggle_uci\cfs\kaggle__to__switzerland\lgbm\results.json,0.5592391304347826,0.9497380478051971,0.3077934215326982,0.5284552845528455,0.6777777777777778,0.9384615384615385,0.5304347826086957,0.5,0.9349593495934959,0.41467563968360327,0.854759482982668,0.29449233716475104,0.7647128402643107,0.892492022395309,0.9861450094071306,0.2634193810907564,0.36237235738160567,0.4266260162601626,0.6016260162601627,0.3465167002295027,0.4803979593383796,,,,,0.696086956521739,-0.13684782608695645
25,external_kaggle_uci,cfs,kaggle,switzerland,lr,68726.0,123,3,"['age', 'sex', 'sys_bp']",{'C': 1},outputs\runs\20260301T225358_93bf3a3395d35eb1\external_kaggle_uci\cfs\kaggle__to__switzerland\lr\results.json,0.5565217391304348,0.9378696129054085,0.29052363385308705,0.5609756097560976,0.7065217391304348,0.9420289855072463,0.5652173913043478,0.5,0.9349593495934959,0.4090451672873927,0.7784252924247415,0.2570969202898551,0.8051262315270936,0.8586088292924434,0.9866331680176292,0.2492077514338591,0.3427086521577323,0.4715447154471545,0.6422764227642277,0.35358948116384503,0.47477317898995913,,,,,0.7243478260869565,-0.16782608695652168
26,external_kaggle_uci,cfs,kaggle,switzerland,rf,68726.0,123,3,"['age', 'sex', 'sys_bp']","{'max_depth': 5, 'min_samples_leaf': 1}",outputs\runs\20260301T225358_93bf3a3395d35eb1\external_kaggle_uci\cfs\kaggle__to__switzerland\rf\results.json,0.5157608695652174,0.9118636284257782,0.2741408154577375,0.5040650406504065,0.655367231638418,0.9354838709677419,0.5043478260869565,0.5,0.9349593495934959,0.3958811315698934,0.7574033396975257,0.19414690657092762,0.7573093220338982,0.8292642898262743,0.9851370202592704,0.23629443692380944,0.31830983919938016,0.4065040650406504,0.5772357723577236,0.3373179618872558,0.45966762377419634,,,,,0.7217391304347827,-0.20597826086956528
27,external_kaggle_uci,cfs,kaggle,switzerland,xgb,68726.0,123,3,"['age', 'sex', 'sys_bp']","{'subsample': 1.0, 'max_depth': 3, 'learning_rate': 0.05}",outputs\runs\20260301T225358_93bf3a3395d35eb1\external_kaggle_uci\cfs\kaggle__to__switzerland\xgb\results.json,0.541304347826087,0.9379721823694294,0.2937718331813812,0.5609756097560976,0.7065217391304348,0.9420289855072463,0.5652173913043478,0.5,0.9349593495934959,0.39785086502873795,0.8437059462070465,0.24215793773649807,0.7729878917378917,0.8597472982161861,0.9862495879461218,0.2500070434063673,0.3458417601883411,0.4634146341463415,0.6341463414634146,0.33529520349773934,0.4600813006437043,,,,,0.758695652173913,-0.21739130434782594
28,external_kaggle_uci,cfs,kaggle,va,lgbm,68726.0,200,3,"['age', 'sex', 'sys_bp']","{'num_leaves': 15, 'max_depth': 3, 'learning_rate': 0.05}",outputs\runs\20260301T225358_93bf3a3395d35eb1\external_kaggle_uci\cfs\kaggle__to__va\lgbm\results.json,0.6223845242795105,0.8093985806022871,0.27339821916248097,0.555,0.642570281124498,0.8,0.5369127516778524,0.6078431372549019,0.745,0.2503624883035668,0.4785426908243181,0.5350631173448114,0.707070610837167,0.7415704019807162,0.8781876490646385,0.2418447266137198,0.31072785384469903,0.48,0.62,0.19940422799481075,0.3150089795551266,,,,,0.6466666666666667,-0.024282142387156203
29,external_kaggle_uci,cfs,kaggle,va,lr,68726.0,200,3,"['age', 'sex', 'sys_bp']",{'C': 1},outputs\runs\20260301T225358_93bf3a3395d35eb1\external_kaggle_uci\cfs\kaggle__to__va\lr\results.json,0.6222529280168444,0.8189528288484532,0.22436301804948705,0.6,0.7058823529411765,0.7804878048780488,0.6442953020134228,0.47058823529411764,0.745,0.16483789775822316,0.9997339272376421,0.5293266670820753,0.7083559718410263,0.7507071393509632,0.889221915797803,0.19798090228915177,0.2521980854208235,0.53,0.6626249999999999,0.12671082050441582,0.2312978112219896,,,,,0.8233333333333333,-0.20108040531648885
30,external_kaggle_uci,cfs,kaggle,va,rf,68726.0,200,3,"['age', 'sex', 'sys_bp']","{'max_depth': 5, 'min_samples_leaf': 1}",outputs\runs\20260301T225358_93bf3a3395d35eb1\external_kaggle_uci\cfs\kaggle__to__va\rf\results.json,0.6104750625082248,0.8193978571887005,0.2321260442342293,0.57,0.6692307692307692,0.7837837837837838,0.5838926174496645,0.5294117647058824,0.745,0.18585071113168614,0.4410698100271393,0.5213484636520055,0.69668777654489,0.7506571505830455,0.8849135955856552,0.2077411867860137,0.25539029828465615,0.505,0.6326249999999999,0.13862727504484906,0.2515305419656745,,,,,0.6666666666666667,-0.05619160415844193
31,external_kaggle_uci,cfs,kaggle,va,xgb,68726.0,200,3,"['age', 'sex', 'sys_bp']","{'subsample': 1.0, 'max_depth': 3, 'learning_rate': 0.05}",outputs\runs\20260301T225358_93bf3a3395d35eb1\external_kaggle_uci\cfs\kaggle__to__va\xgb\results.json,0.5278326095538887,0.7659493313194522,0.22941936552524567,0.65,0.7712418300653595,0.7515923566878981,0.7919463087248322,0.23529411764705882,0.745,0.15963619859889147,0.47950236996014917,0.4359875637688902,0.6331706810035843,0.6898415071043703,0.8465958313294545,0.19197479598224163,0.2661336839199066,0.58,0.72,0.11041320889443161,0.22919981842488046,,,,,0.6933333333333334,-0.1655007237794447
32,external_kaggle_uci,cfs,switzerland,kaggle,lgbm,123.0,68726,3,"['age', 'sex', 'sys_bp']","{'num_leaves': 31, 'max_depth': 5, 'learning_rate': 0.05}",outputs\runs\20260301T225358_93bf3a3395d35eb1\external_kaggle_uci\cfs\switzerland__to__kaggle\lgbm\results.json,0.5860004853822544,0.5833232617343188,0.4592932871195865,0.49546023339056544,0.6621720365156224,0.4950614766039275,0.9995881989587316,0.0019580177949264305,0.49467450455431716,0.4608582425772243,0.4849210407745337,0.5812502883889372,0.5904279985286035,0.5779194030888024,0.5890998392196432,0.45554946061658813,0.46269886364988555,0.4917392980822396,0.49956421150656233,0.45662868501679577,0.46465091893463006,,,,,0.7971238419064719,-0.21112335652421754
33,external_kaggle_uci,cfs,switzerland,kaggle,lr,123.0,68726,3,"['age', 'sex', 'sys_bp']",{'C': 0.1},outputs\runs\20260301T225358_93bf3a3395d35eb1\external_kaggle_uci\cfs\switzerland__to__kaggle\lr\results.json,0.6480167154908145,0.6782086002509787,0.45505750557433283,0.49467450455431716,0.6619160265957965,0.49467450455431716,1.0,0.0,0.49467450455431716,0.45460607810180914,0.4546080728963195,0.6437765523161046,0.6520869391484468,0.6730241072728892,0.684080953344761,0.4514000192588109,0.45835538487249217,0.49102159299246284,0.4987777551436138,0.45049448500300887,0.4582691404859808,,,,,0.7851634457410952,-0.13714673025028068
